rmag, phimag, dL, dS
0.00502073674515, -1.57043010103, 0+0j, 0+0j
0.00502073674515, -1.53870480703, 0+0j, 0+0j
0.00502073674515, -1.50697951304, 0+0j, 0+0j
0.00502073674515, -1.47525421904, 0+0j, 0+0j
0.00502073674515, -1.44352892504, 0+0j, 0+0j
0.00502073674515, -1.41180363104, 0+0j, 0+0j
0.00502073674515, -1.38007833705, 0+0j, 0+0j
0.00502073674515, -1.34835304305, 0+0j, 0+0j
0.00502073674515, -1.31662774905, 0+0j, 0+0j
0.00502073674515, -1.28490245505, 0+0j, 0+0j
0.00502073674515, -1.25317716106, 0+0j, 0+0j
0.00502073674515, -1.22145186706, 0+0j, 0+0j
0.00502073674515, -1.18972657306, 0+0j, 0+0j
0.00502073674515, -1.15800127906, 0+0j, 0+0j
0.00502073674515, -1.12627598507, 0+0j, 0+0j
0.00502073674515, -1.09455069107, 0+0j, 0+0j
0.00502073674515, -1.06282539707, 0+0j, 0+0j
0.00502073674515, -1.03110010307, 0+0j, 0+0j
0.00502073674515, -0.999374809075, 0+0j, 0+0j
0.00502073674515, -0.967649515078, 0+0j, 0+0j
0.00502073674515, -0.935924221081, 0+0j, 0+0j
0.00502073674515, -0.904198927083, 0+0j, 0+0j
0.00502073674515, -0.872473633086, 0+0j, 0+0j
0.00502073674515, -0.840748339088, 0+0j, 0+0j
0.00502073674515, -0.809023045091, 0+0j, 0+0j
0.00502073674515, -0.777297751093, 0+0j, 0+0j
0.00502073674515, -0.745572457096, 0+0j, 0+0j
0.00502073674515, -0.713847163098, 0+0j, 0+0j
0.00502073674515, -0.682121869101, 0+0j, 0+0j
0.00502073674515, -0.650396575103, 0+0j, 0+0j
0.00502073674515, -0.618671281106, 0+0j, 0+0j
0.00502073674515, -0.586945987108, 0+0j, 0+0j
0.00502073674515, -0.555220693111, 0+0j, 0+0j
0.00502073674515, -0.523495399113, 0+0j, 0+0j
0.00502073674515, -0.491770105116, 0+0j, 0+0j
0.00502073674515, -0.460044811118, 0+0j, 0+0j
0.00502073674515, -0.428319517121, 0+0j, 0+0j
0.00502073674515, -0.396594223123, 0+0j, 0+0j
0.00502073674515, -0.364868929126, 0+0j, 0+0j
0.00502073674515, -0.333143635128, 0+0j, 0+0j
0.00502073674515, -0.301418341131, 0+0j, 0+0j
0.00502073674515, -0.269693047134, 0+0j, 0+0j
0.00502073674515, -0.237967753136, 0+0j, 0+0j
0.00502073674515, -0.206242459139, 0+0j, 0+0j
0.00502073674515, -0.174517165141, 0+0j, 0+0j
0.00502073674515, -0.142791871144, 0+0j, 0+0j
0.00502073674515, -0.111066577146, 0+0j, 0+0j
0.00502073674515, -0.0793412831487, 0+0j, 0+0j
0.00502073674515, -0.0476159891512, 0+0j, 0+0j
0.00502073674515, -0.0158906951537, 0+0j, 0+0j
0.00502073674515, 0.0158345988437, 0+0j, 0+0j
0.00502073674515, 0.0475598928412, 0+0j, 0+0j
0.00502073674515, 0.0792851868387, 0+0j, 0+0j
0.00502073674515, 0.111010480836, 0+0j, 0+0j
0.00502073674515, 0.142735774834, 0+0j, 0+0j
0.00502073674515, 0.174461068831, 0+0j, 0+0j
0.00502073674515, 0.206186362829, 0+0j, 0+0j
0.00502073674515, 0.237911656826, 0+0j, 0+0j
0.00502073674515, 0.269636950824, 0+0j, 0+0j
0.00502073674515, 0.301362244821, 0+0j, 0+0j
0.00502073674515, 0.333087538818, 0+0j, 0+0j
0.00502073674515, 0.364812832816, 0+0j, 0+0j
0.00502073674515, 0.396538126813, 0+0j, 0+0j
0.00502073674515, 0.428263420811, 0+0j, 0+0j
0.00502073674515, 0.459988714808, 0+0j, 0+0j
0.00502073674515, 0.491714008806, 0+0j, 0+0j
0.00502073674515, 0.523439302803, 0+0j, 0+0j
0.00502073674515, 0.555164596801, 0+0j, 0+0j
0.00502073674515, 0.586889890798, 0+0j, 0+0j
0.00502073674515, 0.618615184796, 0+0j, 0+0j
0.00502073674515, 0.650340478793, 0+0j, 0+0j
0.00502073674515, 0.682065772791, 0+0j, 0+0j
0.00502073674515, 0.713791066788, 0+0j, 0+0j
0.00502073674515, 0.745516360786, 0+0j, 0+0j
0.00502073674515, 0.777241654783, 0+0j, 0+0j
0.00502073674515, 0.808966948781, 0+0j, 0+0j
0.00502073674515, 0.840692242778, 0+0j, 0+0j
0.00502073674515, 0.872417536776, 0+0j, 0+0j
0.00502073674515, 0.904142830773, 0+0j, 0+0j
0.00502073674515, 0.935868124771, 0+0j, 0+0j
0.00502073674515, 0.967593418768, 0+0j, 0+0j
0.00502073674515, 0.999318712765, 0+0j, 0+0j
0.00502073674515, 1.03104400676, 0+0j, 0+0j
0.00502073674515, 1.06276930076, 0+0j, 0+0j
0.00502073674515, 1.09449459476, 0+0j, 0+0j
0.00502073674515, 1.12621988876, 0+0j, 0+0j
0.00502073674515, 1.15794518275, 0+0j, 0+0j
0.00502073674515, 1.18967047675, 0+0j, 0+0j
0.00502073674515, 1.22139577075, 0+0j, 0+0j
0.00502073674515, 1.25312106475, 0+0j, 0+0j
0.00502073674515, 1.28484635874, 0+0j, 0+0j
0.00502073674515, 1.31657165274, 0+0j, 0+0j
0.00502073674515, 1.34829694674, 0+0j, 0+0j
0.00502073674515, 1.38002224074, 0+0j, 0+0j
0.00502073674515, 1.41174753473, 0+0j, 0+0j
0.00502073674515, 1.44347282873, 0+0j, 0+0j
0.00502073674515, 1.47519812273, 0+0j, 0+0j
0.00502073674515, 1.50692341673, 0+0j, 0+0j
0.00502073674515, 1.53864871072, 0+0j, 0+0j
0.00502073674515, 1.57037400472, 0+0j, 0+0j
0.00542444618238, -1.57043010103, 0+0j, 0+0j
0.00542444618238, -1.53870480703, 0+0j, 0+0j
0.00542444618238, -1.50697951304, 0+0j, 0+0j
0.00542444618238, -1.47525421904, 0+0j, 0+0j
0.00542444618238, -1.44352892504, -0.032195804704+0.0536610505917j, 0.126921931818+0.379992345362j
0.00542444618238, -1.41180363104, -0.0335422034932+0.0512289897638j, 0.0987829797029-0.0569347653602j
0.00542444618238, -1.38007833705, -0.0332638191329+0.0661924953739j, 0.164871413922-0.0685159817502j
0.00542444618238, -1.34835304305, -0.0364006386429+0.076497976627j, 0.14984100624+0.0170709896082j
